transaction_id,shard_id,status,is_cross_shard,latency,value,gas_price,gas_limit,source_shard,target_shard
e85e95dc-30bd-4e77-b5ab-b9046b570b86,0,processed,True,-1,348.2098974830572,1.0,58806,0,2
c74f29d8-ceef-426d-a0bf-3ab0abf2bcf6,0,processed,True,-1,48.25597091693724,1.0,21200,0,1
7455954c-a03f-4d2a-9fc6-329d684ca7d4,0,processed,True,-1,263.4377932909243,1.0,68182,0,2
51a2f8e8-1e89-4fdd-937e-aed64bb1049f,0,processed,True,-1,32.93031753557569,1.0,58537,0,3
19990ece-dbf4-4aa1-a5af-2996c305f69b,0,processed,True,-1,98.9837535278322,1.0,62596,0,1
bec5e074-286a-4005-bdca-6b569c7d17b6,0,processed,True,-1,59.73553942186977,1.0,48253,0,3
5f5c7350-699b-41d2-87f7-56004d7930a4,0,processed,True,-1,6.621619772144205,1.0,34273,0,3
544396ad-dc26-4606-9bcd-55e07f5f6128,0,processed,True,-1,39.308837715209556,1.0,32038,0,2
851de105-c219-4df2-bc6a-31c250458952,0,processed,True,-1,19.234170911044593,1.0,70552,0,1
62a0719b-482d-432e-8ff0-87c590d32fe4,0,processed,True,-1,60.103400554168914,1.0,51142,0,2
fc72fac0-40a9-42e3-ae84-4ab370a1f4bc,0,processed,True,-1,105.85183920372391,1.0,50918,0,3
2b9da70c-e0cd-483c-b3c9-a01fe1aa6630,0,processed,True,-1,402.6015611823753,1.0,68636,0,2
737ca667-a576-4e0a-91e3-e07752153b13,0,processed,True,-1,236.77636497535877,1.0,49954,0,3
dc1999ec-0778-4094-adcd-9432398d6c28,0,processed,True,-1,46.835969901872446,1.0,42018,0,2
e428fdb7-c206-4178-a0ac-367457b9477a,0,processed,True,-1,73.13491022030155,1.0,36768,0,3
fa40848d-c02b-4c6c-b076-292f4957742d,0,processed,True,-1,105.09850147126618,1.0,46879,0,3
31725865-2331-4a5f-b95c-8462120f0e1b,0,processed,True,-1,139.49288968896036,1.0,45241,0,3
7445d2b5-1e6b-4b31-8ac6-6f8aa9ae8ba1,0,processed,True,-1,47.65776046951419,1.0,56546,0,2
833ef18a-7509-4936-b212-3b813224b1f5,0,processed,True,-1,47.15194954015444,1.0,70224,0,1
bc437978-7bc4-4f8b-b4d2-ee7e345a8dcd,0,processed,True,-1,38.71955894816224,1.0,38656,0,1
a243559d-61a9-44ba-8dd2-1904c9c507a9,0,processed,True,-1,1.6059145679449365,1.0,26636,0,2
1bdce96a-21f3-43bc-9a75-b806951d70a7,0,processed,True,-1,128.59609631216514,1.0,63933,0,2
6d9a4952-e927-4260-b489-fee9b2660ada,0,processed,True,-1,115.73143317653532,1.0,61864,0,1
d0318e40-6441-41f9-a4cf-aeebab69adc7,0,processed,True,-1,29.912179929863658,1.0,50503,0,1
2af3f22e-bda3-4bd9-82c4-db52f943c399,0,processed,True,-1,25.63959945156337,1.0,23912,0,3
26ef9760-fd0f-44f3-9160-36d72ba09a10,0,processed,True,-1,175.1545627663313,1.0,67590,0,2
535161a6-12dc-49d5-b80d-3716cafa7766,0,processed,True,-1,47.81444336362766,1.0,68875,0,2
690a35f6-7990-4ac1-82ec-c013a37334c3,0,processed,True,-1,38.73211956272862,1.0,38182,0,2
f035b288-e214-46a0-8f79-2d6fb1aee856,0,processed,True,-1,28.11986284185449,1.0,29707,0,3
6584d101-2884-4ef8-9490-9b2e73d23ed8,0,processed,True,-1,96.24173782052023,1.0,39579,0,2
8ce3b57d-316c-43a9-8a39-cb7f85ec4460,0,processed,True,-1,71.85977283353111,1.0,51206,0,1
be61b27e-9203-41b6-a4ab-17be51eab48d,0,processed,True,-1,7.2177929662517775,1.0,44032,0,2
6b4c379c-87f7-4cc8-b761-ce131e5b00ab,0,processed,True,-1,18.879558833174965,1.0,28964,0,2
3874c514-f4c5-447a-aa70-d9db0552be4b,0,processed,True,-1,711.743034217658,1.0,63749,0,2
