transaction_id,shard_id,status,is_cross_shard,latency,value,gas_price,gas_limit,source_shard,target_shard
3869b67b-e1f4-448f-a417-1498a839196f,0,processed,True,-1,33.143273318954776,1.0,39601,0,1
e7d4c2bb-d70f-41ae-8ca9-ac8e64a144a3,0,processed,True,-1,123.13949898331784,1.0,25680,0,2
75470c35-abea-4df3-bb20-c913c84c1018,0,processed,True,-1,51.22902352846127,1.0,42983,0,1
ea6ee472-b9d0-4b7b-bec4-a17cfc002a33,0,processed,True,-1,210.51128435200025,1.0,58963,0,7
837a085f-0b20-4167-8167-be5930ee2811,0,processed,True,-1,2.9509386497282577,1.0,59735,0,4
6b4ce044-0c87-4276-859b-5b7988904558,0,processed,True,-1,3.9473604690316098,1.0,41697,0,4
250f281b-e01b-4e7e-9c3d-eca9d5b968a9,0,processed,True,-1,41.0636908075713,1.0,66656,0,2
82ed557d-3af9-4d35-b702-f587d73f72cc,0,processed,True,-1,2.4845863423748065,1.0,54952,0,1
5d1cf2b6-a2e8-47ae-ac69-43fe5cce2c97,0,processed,True,-1,58.219845889864,1.0,60242,0,6
967804f6-511d-428f-acaf-c06e72d726a9,0,processed,True,-1,216.4439115854503,1.0,67851,0,4
1e5db7fb-4d2f-454c-bb41-5973f34b4317,0,processed,True,-1,91.99068033388416,1.0,30335,0,6
35916033-a2c1-45a5-88f6-412af29852f4,0,processed,True,-1,64.0815089894898,1.0,70633,0,4
81a475d8-c9d1-49a7-96ff-a5154adb80c3,0,processed,True,-1,100.28195323564788,1.0,63940,0,6
bbd3294f-40e5-4f6d-8d10-a477e77080a5,0,processed,True,-1,11.414838567574742,1.0,21020,0,4
a38ec826-4d20-4a80-9bc5-6eae29c4696f,0,processed,True,-1,128.94324196939226,1.0,62695,0,6
a9f8334f-3a13-4bd5-af24-e05515d838ae,0,processed,True,-1,23.845352498892854,1.0,53967,0,1
6ee71760-9a64-4860-98b9-c047078aa882,0,processed,True,-1,57.85718113642913,1.0,22985,0,1
0f72de8c-8042-4f91-ab0e-635ba83b9308,0,processed,True,-1,11.33956113903939,1.0,21718,0,4
99b74b39-7044-4395-b8d3-8fa9b636055f,0,processed,True,-1,101.87721164976095,1.0,56194,0,6
120dfb20-a473-42a1-81c4-bfc33bd2829c,0,processed,True,-1,8.165615077427846,1.0,67575,0,3
f6290f6f-1ba2-42c0-af42-8fec38e6016b,0,processed,True,-1,38.40861180610569,1.0,60038,0,1
4cb7b82c-2833-47c9-a5fd-a80d3857071f,0,processed,True,-1,43.343998314950824,1.0,62927,0,7
75e1f5ce-7a32-48c8-8c06-ceb444633d77,0,processed,True,-1,235.10601217285907,1.0,26717,0,5
361468fc-ce2f-48d3-9700-fe003f9438a4,0,processed,True,-1,317.3819861788391,1.0,23479,0,5
e8bc2db0-d556-4565-9db2-01788b1ad077,0,processed,True,-1,70.45824822055313,1.0,43641,0,7
06456076-2e8e-4915-9af6-d2b5b3f17d85,0,processed,True,-1,119.071718358623,1.0,58455,0,4
14703bb2-4e6c-4026-922d-d120baa6cf8a,0,processed,True,-1,7.220069822009455,1.0,38737,0,7
ca1f6315-bc9d-4f68-aace-cfc9cec91cea,0,processed,True,-1,11.79011963366485,1.0,30817,0,1
0085b628-06bb-434e-bd31-bfd4d4911cc9,0,processed,True,-1,19.98820508329984,1.0,21795,0,4
b0021d87-b543-494b-b2a1-956afa5d5439,0,processed,True,-1,17.383560958519947,1.0,64577,0,4
b143842b-bd8e-4852-9f98-099cb61e3969,0,processed,True,-1,66.41445509637397,1.0,22148,0,4
aa23ee12-c8d0-41f8-8df3-a9b50fd3dc6a,0,processed,True,-1,285.0243913342833,1.0,26930,0,4
078b15eb-6718-4bee-9880-afbbd0495e41,0,processed,True,-1,0.25079444451663246,1.0,51230,0,6
599c2e04-fb86-45a9-8a60-2106e5ec438c,0,processed,True,-1,222.50037706066027,1.0,27756,0,2
5640b0e2-a599-423e-a968-77abef59fd74,0,processed,True,-1,27.583609893359423,1.0,39680,0,1
cf49ae2c-d445-4b73-bc84-be90d34ac66d,0,processed,True,-1,130.17796387384527,1.0,45536,0,6
e372fa4b-42e7-4bdd-8f01-6f21812c652e,0,processed,True,-1,52.18019871121237,1.0,35546,0,1
04704ddf-f2f7-484e-949d-4149fff39c05,0,processed,True,-1,143.45611212078063,1.0,62207,0,5
08352005-4bff-452d-8403-b96898e3b4af,0,processed,True,-1,95.54733042971205,1.0,65076,0,5
9a174d6a-5e83-405c-8896-d9157ccd8b2f,0,processed,True,-1,130.95560790876993,1.0,56578,0,6
f407e6fe-dbd2-4880-a3f8-df96f9b933d3,0,processed,True,-1,75.83821981467051,1.0,36889,0,7
6b423713-fe2e-4d11-b397-171ac38f0d32,0,processed,True,-1,35.09043932956875,1.0,37509,0,5
b416fdb2-2c7c-48c5-ba3a-e0cb5e927356,0,processed,True,-1,63.929102259141004,1.0,61535,0,3
1acecfe0-72e2-4289-91da-a7367230b30c,0,processed,True,-1,84.78278583456901,1.0,21240,0,4
dcbbd92b-1903-41dd-8946-b34e68f29298,0,processed,True,-1,23.461918837346293,1.0,46418,0,7
ece5d382-e786-4118-ab34-c62c40517d6e,0,processed,True,-1,83.80019766303131,1.0,37083,0,7
ce2a090e-eb55-4387-a8bb-a4b1cf345305,0,processed,True,-1,157.68185084961414,1.0,45469,0,4
cc079d81-040e-4176-9cd9-58ffee6fef13,0,processed,True,-1,111.58683423609807,1.0,50382,0,1
89445c8c-97c6-4351-9730-89688754cc82,0,processed,True,-1,6.3005255146563455,1.0,67063,0,5
7f895e20-098c-4ad8-a724-3448e789b12b,0,processed,True,-1,71.3554878574415,1.0,47388,0,6
fb36aecd-c4f0-4b91-a5d6-c98acec710d8,0,processed,True,-1,48.98699047168358,1.0,33509,0,5
59188124-58c3-48aa-b068-d7dfb0554d96,0,processed,True,-1,3.843818596854024,1.0,34047,0,5
55cb813d-6b5b-42c1-96ba-1c10b25677b3,0,processed,True,-1,135.6997634299703,1.0,45287,0,6
7723ae85-e294-4f9b-b698-3cc929ca7d8d,0,processed,True,-1,76.88395139795068,1.0,65499,0,3
0b60dc3e-c979-4983-ba0d-30b8ef48d8fb,0,processed,True,-1,0.55241681865998,1.0,40076,0,4
3251fabc-4c3f-4c30-a080-2414dd82a0fc,0,processed,True,-1,120.97125931979879,1.0,44008,0,6
3fc54f4e-51a1-4fc9-b365-d1d0ae6fce43,0,processed,True,-1,312.52543078640645,1.0,68998,0,4
8a2ebd05-e0d6-49da-a231-117838290d4b,0,processed,True,-1,6.072235219578973,1.0,30106,0,1
ccb0b7e4-27b9-4131-9d1a-d8f0b1aeb031,0,processed,True,-1,11.523568481616838,1.0,50803,0,3
725c3a1f-90e4-45b6-b739-0d22ed3b209e,0,processed,True,-1,55.51577631359345,1.0,32591,0,6
9a15c818-2c06-498a-b1b7-9e2bcc6f04a0,0,processed,True,-1,20.966298129577467,1.0,48767,0,6
7619dac7-3379-48e9-a59c-fa5b31ce61e1,0,processed,True,-1,124.20233467003526,1.0,69035,0,2
6adfba41-44ad-483f-ac18-abb27b634bd1,0,processed,True,-1,40.66636218086495,1.0,40723,0,3
c8d22577-7ff1-4397-b39c-d2b0666bd655,0,processed,True,-1,44.73145263656362,1.0,65509,0,4
a769f900-96f1-4722-99b6-88a1cebf2deb,0,processed,True,-1,484.2858517899824,1.0,55339,0,5
cf6cbf41-45a2-4864-b476-90e58262c42f,0,processed,True,-1,54.84453171815685,1.0,35307,0,5
35306384-ead8-4db3-8a55-f7921c308af3,0,processed,True,-1,191.43755519738934,1.0,30719,0,6
fd1eca43-1ff2-4160-8cd2-b66558d83cf2,0,processed,True,-1,160.38457546821263,1.0,49205,0,7
5f14298e-f51d-4a88-84ac-6fbc8d20dc5c,0,processed,True,-1,13.807745080177641,1.0,58237,0,1
c25945a7-3a6f-47ac-8469-8c9f3e096971,0,processed,True,-1,114.5134649449577,1.0,68455,0,3
80509cbb-712d-4c97-baf8-2d32e21b02e4,0,processed,True,-1,257.7527163119659,1.0,23378,0,5
d444d407-f91f-4bd5-a28a-fa0dc92984c5,0,processed,True,-1,282.8537897264146,1.0,21140,0,7
b4bfa2c0-78de-4ddd-839d-215b3f237323,0,processed,True,-1,55.379353181244916,1.0,43815,0,4
7e6f93ce-cc43-4973-872a-5ed33dc24d8d,0,processed,True,-1,87.02096802041986,1.0,57002,0,1
07a21317-7eaf-4b9f-90d6-90c5bcc52702,0,processed,True,-1,123.05273047516874,1.0,47305,0,3
dcd0b5f0-2b46-4079-bf2c-89338cb4b90c,0,processed,True,-1,10.829385522522267,1.0,38593,0,1
dbbaa0db-974d-492a-90a3-069acc60c662,0,processed,True,-1,63.39857593561828,1.0,67495,0,4
63e2f6cc-f2b9-4c77-bf9a-9635d556be5a,0,processed,True,-1,20.972063723761437,1.0,44952,0,2
bd07e54c-405d-44e5-b38e-4423f3e16170,0,processed,True,-1,2.8942853493206893,1.0,41714,0,1
39fc7b6d-63bb-43f3-ac9a-e75a47c5b2f9,0,processed,True,-1,33.41584120922455,1.0,65173,0,2
9e30addd-30f7-41bd-9733-0da5cad41b17,0,processed,True,-1,262.9996968514588,1.0,49573,0,5
